eta,max_depth,subsample,colsample_bytree,lambda,alpha,n_estimators,accuracy,auc,f1_score,precision,recall
0.3,3,0.5,0.8,5,1,100,0.7934272300469484,0.715420734295416,0.22807017543859648,0.1392857142857143,0.6290322580645161
0.01,7,0.6,0.6,1,1,300,0.7730829420970265,0.7429966044142614,0.2328042328042328,0.13924050632911392,0.7096774193548387
0.05,5,0.8,0.5,5,0,300,0.797339593114241,0.7098233234295416,0.22686567164179106,0.1391941391941392,0.6129032258064516
0.3,3,0.8,0.6,5,0,100,0.797339593114241,0.7098233234295416,0.22686567164179106,0.1391941391941392,0.6129032258064516
0.1,3,0.5,0.6,1,1,300,0.8012519561815337,0.7042259125636672,0.22560975609756098,0.13909774436090225,0.5967741935483871
0.01,7,0.5,0.6,1,0,300,0.7809076682316118,0.7318017826825127,0.23076923076923078,0.1390728476821192,0.6774193548387096
0.03,7,0.6,0.8,5,0,300,0.8255086071987481,0.6710526315789473,0.21754385964912282,0.13901345291479822,0.5
0.03,7,0.8,0.6,1,0,300,0.8255086071987481,0.6710526315789473,0.21754385964912282,0.13901345291479822,0.5
0.03,5,0.5,0.6,5,1,300,0.7644757433489828,0.7537802419354839,0.2340966921119593,0.13897280966767372,0.7419354838709677
0.05,7,0.5,0.5,5,0,100,0.7683881064162754,0.7481828310696096,0.23316062176165803,0.1388888888888889,0.7258064516129032
0.05,7,0.6,0.5,5,1,100,0.7683881064162754,0.7481828310696096,0.23316062176165803,0.1388888888888889,0.7258064516129032
0.03,5,0.8,0.5,5,1,300,0.7683881064162754,0.7481828310696096,0.23316062176165803,0.1388888888888889,0.7258064516129032
0.3,3,0.5,0.6,1,0,100,0.8129890453834115,0.6874336799660441,0.22149837133550487,0.13877551020408163,0.5483870967741935
0.03,7,0.6,0.6,5,1,100,0.755868544600939,0.7645638794567063,0.23529411764705882,0.13872832369942195,0.7741935483870968
0.05,5,0.5,0.8,1,1,100,0.755868544600939,0.7645638794567063,0.23529411764705882,0.13872832369942195,0.7741935483870968
0.3,3,0.5,0.5,5,0,300,0.8536776212832551,0.6322819397283532,0.20425531914893616,0.13872832369942195,0.3870967741935484
0.03,7,0.8,0.5,1,0,100,0.7762128325508607,0.7369880093378608,0.23118279569892472,0.13870967741935483,0.6935483870967742
0.03,7,0.6,0.5,5,0,300,0.7965571205007824,0.7094121392190152,0.2261904761904762,0.1386861313868613,0.6129032258064516
0.1,3,0.8,0.6,5,0,300,0.8004694835680751,0.7038147283531409,0.22492401215805471,0.13857677902621723,0.5967741935483871
0.03,5,0.6,0.8,1,0,300,0.8004694835680751,0.7038147283531409,0.22492401215805471,0.13857677902621723,0.5967741935483871
0.1,3,0.5,0.6,5,1,300,0.784037558685446,0.7257931876061121,0.22905027932960895,0.13851351351351351,0.6612903225806451
0.05,5,0.6,0.8,5,0,100,0.7472613458528952,0.7753475169779288,0.2364066193853428,0.13850415512465375,0.8064516129032258
0.1,3,0.8,0.8,1,0,100,0.7472613458528952,0.7753475169779288,0.2364066193853428,0.13850415512465375,0.8064516129032258
0.3,7,0.8,0.5,1,1,100,0.8779342723004695,0.5991086587436333,0.1875,0.13846153846153847,0.2903225806451613
0.1,7,0.6,0.5,1,1,100,0.8247261345852895,0.6706414473684211,0.21678321678321677,0.13839285714285715,0.5
0.1,5,0.8,0.5,5,1,100,0.7715179968701096,0.7421742359932089,0.23157894736842105,0.13836477987421383,0.7096774193548387
0.3,3,0.6,0.5,1,0,100,0.8082942097026604,0.6926199066213922,0.2222222222222222,0.1383399209486166,0.5645161290322581
0.05,5,0.5,0.6,1,1,100,0.7550860719874805,0.7641526952461799,0.23471882640586797,0.138328530259366,0.7741935483870968
0.05,3,0.6,0.8,5,1,300,0.7550860719874805,0.7641526952461799,0.23471882640586797,0.138328530259366,0.7741935483870968
0.3,3,0.6,0.6,5,1,100,0.7918622848200313,0.7145983658743632,0.22674418604651161,0.13829787234042554,0.6290322580645161
0.05,7,0.8,0.5,1,1,300,0.8450704225352113,0.6430655772495756,0.208,0.13829787234042554,0.41935483870967744
0.03,7,0.6,0.8,5,0,100,0.758998435054773,0.7585552843803056,0.23383084577114427,0.13823529411764707,0.7580645161290323
0.01,7,0.5,0.8,5,0,300,0.758998435054773,0.7585552843803056,0.23383084577114427,0.13823529411764707,0.7580645161290323
0.1,7,0.5,0.5,1,0,300,0.8818466353677621,0.5935112478777589,0.1837837837837838,0.13821138211382114,0.27419354838709675
0.05,7,0.5,0.5,5,1,100,0.7629107981220657,0.7529578735144312,0.23291139240506328,0.13813813813813813,0.7419354838709677
0.03,7,0.8,0.5,5,0,300,0.7996870109546166,0.7034035441426146,0.22424242424242424,0.13805970149253732,0.5967741935483871
0.03,7,0.6,0.8,5,1,100,0.7543035993740219,0.7637415110356536,0.23414634146341465,0.13793103448275862,0.7741935483870968
0.3,5,0.8,0.5,1,0,100,0.8693270735524257,0.6098922962648556,0.1932367149758454,0.13793103448275862,0.3225806451612903
0.1,3,0.6,0.8,1,0,300,0.8200312989045383,0.6758276740237691,0.21768707482993196,0.13793103448275862,0.5161290322580645
0.03,7,0.8,0.6,1,1,300,0.8200312989045383,0.6758276740237691,0.21768707482993196,0.13793103448275862,0.5161290322580645
0.1,7,0.6,0.8,1,1,300,0.8857589984350548,0.5879138370118845,0.1797752808988764,0.13793103448275862,0.25806451612903225
0.03,7,0.5,0.6,5,0,300,0.8035993740219093,0.6978061332767402,0.22291021671826625,0.13793103448275862,0.5806451612903226
0.05,5,0.8,0.5,1,1,300,0.8035993740219093,0.6978061332767402,0.22291021671826625,0.13793103448275862,0.5806451612903226
0.1,7,0.6,0.5,5,0,100,0.8035993740219093,0.6978061332767402,0.22291021671826625,0.13793103448275862,0.5806451612903226
0.05,5,0.8,0.8,1,1,100,0.7582159624413145,0.7581441001697793,0.23325062034739455,0.1378299120234604,0.7580645161290323
0.1,7,0.5,0.6,1,0,100,0.8403755868544601,0.6482518039049237,0.20930232558139536,0.1377551020408163,0.43548387096774194
0.05,5,0.6,0.6,5,1,100,0.7456964006259781,0.774525148556876,0.23529411764705882,0.13774104683195593,0.8064516129032258
0.03,5,0.6,0.8,5,0,300,0.7785602503912363,0.7305682300509337,0.22888283378746593,0.1377049180327869,0.6774193548387096
0.05,5,0.6,0.6,1,0,300,0.8278560250391236,0.6646328522920204,0.21428571428571427,0.13761467889908258,0.4838709677419355
0.1,7,0.6,0.6,1,1,100,0.8278560250391236,0.6646328522920204,0.21428571428571427,0.13761467889908258,0.4838709677419355
0.1,5,0.5,0.6,5,0,300,0.8442879499217527,0.6426543930390493,0.20717131474103587,0.13756613756613756,0.41935483870967744
0.05,5,0.6,0.5,1,0,300,0.8153364632237872,0.6810139006791172,0.2185430463576159,0.1375,0.532258064516129
0.03,7,0.8,0.5,1,1,300,0.8153364632237872,0.6810139006791172,0.2185430463576159,0.1375,0.532258064516129
0.3,3,0.6,0.5,5,1,100,0.7863849765258216,0.719373408319185,0.22662889518413598,0.13745704467353953,0.6451612903225806
0.03,5,0.8,0.6,1,1,300,0.7863849765258216,0.719373408319185,0.22662889518413598,0.13745704467353953,0.6451612903225806
0.1,7,0.8,0.5,1,1,300,0.877151799687011,0.598697474533107,0.18652849740932642,0.13740458015267176,0.2903225806451613
0.1,5,0.5,0.5,5,0,100,0.7738654147104851,0.7357544567062819,0.22933333333333333,0.13738019169329074,0.6935483870967742
0.05,7,0.5,0.8,5,0,100,0.7738654147104851,0.7357544567062819,0.22933333333333333,0.13738019169329074,0.6935483870967742
0.3,5,0.5,0.8,5,0,100,0.8482003129890454,0.6370569821731749,0.20491803278688525,0.13736263736263737,0.4032258064516129
0.3,5,0.8,0.5,1,1,100,0.8646322378716745,0.6150785229202037,0.19534883720930232,0.13725490196078433,0.3387096774193548
0.1,3,0.5,0.5,5,1,300,0.7777777777777778,0.7301570458404074,0.22826086956521738,0.13725490196078433,0.6774193548387096
0.1,3,0.5,0.5,1,1,300,0.7942097026604069,0.7081785865874363,0.22418879056047197,0.1371841155234657,0.6129032258064516
0.05,7,0.8,0.5,1,1,100,0.7942097026604069,0.7081785865874363,0.22418879056047197,0.1371841155234657,0.6129032258064516
0.1,5,0.5,0.6,1,0,100,0.7942097026604069,0.7081785865874363,0.22418879056047197,0.1371841155234657,0.6129032258064516
0.05,7,0.6,0.5,1,0,300,0.852112676056338,0.6314595713073006,0.20253164556962025,0.13714285714285715,0.3870967741935484
0.1,5,0.5,0.5,1,1,100,0.7816901408450704,0.724559634974533,0.22714681440443213,0.13712374581939799,0.6612903225806451
0.1,7,0.6,0.6,1,1,300,0.8810641627543035,0.5931000636672326,0.1827956989247312,0.13709677419354838,0.27419354838709675
0.1,3,0.5,0.8,1,1,300,0.810641627543036,0.6862001273344651,0.21935483870967742,0.13709677419354838,0.5483870967741935
0.05,7,0.6,0.5,5,0,100,0.769170579029734,0.7409406833616299,0.2297650130548303,0.13707165109034267,0.7096774193548387
0.05,3,0.5,0.8,5,1,300,0.7566510172143975,0.7573217317487266,0.23209876543209876,0.13702623906705538,0.7580645161290323
0.1,5,0.5,0.5,1,0,100,0.7856025039123631,0.7189622241086587,0.22598870056497175,0.136986301369863,0.6451612903225806
0.05,7,0.8,0.5,5,0,300,0.827073552425665,0.6642216680814941,0.21352313167259787,0.136986301369863,0.4838709677419355
0.05,3,0.8,0.8,5,0,300,0.7519561815336463,0.7625079584040747,0.2324455205811138,0.13675213675213677,0.7741935483870968
0.1,7,0.5,0.5,1,1,100,0.8184663536776213,0.6750053056027164,0.21621621621621623,0.13675213675213677,0.5161290322580645
0.1,3,0.8,0.8,5,0,300,0.8059467918622848,0.6913863539898131,0.22012578616352202,0.13671875,0.5645161290322581
0.05,7,0.6,0.8,1,0,300,0.8724569640062598,0.603883701188455,0.1890547263681592,0.1366906474820144,0.3064516129032258
0.05,5,0.5,0.5,5,0,300,0.7934272300469484,0.7077674023769098,0.2235294117647059,0.1366906474820144,0.6129032258064516
0.03,5,0.8,0.5,1,0,300,0.7809076682316118,0.7241484507640067,0.2265193370165746,0.13666666666666666,0.6612903225806451
0.05,5,0.6,0.6,1,0,100,0.755868544600939,0.7569105475382003,0.2315270935960591,0.13662790697674418,0.7580645161290323
0.05,5,0.5,0.5,1,0,100,0.755868544600939,0.7569105475382003,0.2315270935960591,0.13662790697674418,0.7580645161290323
0.05,5,0.5,0.8,1,1,300,0.8348982785602503,0.6530268463497453,0.20973782771535582,0.13658536585365855,0.45161290322580644
0.05,5,0.6,0.5,5,0,300,0.7848200312989045,0.7185510398981323,0.22535211267605634,0.13651877133105803,0.6451612903225806
0.05,3,0.6,0.8,1,0,300,0.7723004694835681,0.7349320882852293,0.22811671087533156,0.1365079365079365,0.6935483870967742
0.03,7,0.5,0.6,5,0,100,0.7597809076682316,0.7513131366723259,0.23057644110275688,0.13649851632047477,0.7419354838709677
0.1,5,0.5,0.5,1,0,300,0.863849765258216,0.6146673387096774,0.19444444444444445,0.13636363636363635,0.3387096774193548
0.3,7,0.8,0.5,5,0,300,0.8888888888888888,0.5819052419354839,0.1744186046511628,0.13636363636363635,0.24193548387096775
0.1,3,0.6,0.8,5,0,300,0.8012519561815337,0.6965725806451613,0.22085889570552147,0.13636363636363635,0.5806451612903226
0.05,3,0.5,0.6,1,0,300,0.7636932707355243,0.7457157258064516,0.22959183673469388,0.13636363636363635,0.7258064516129032
0.05,5,0.6,0.6,1,1,100,0.7550860719874805,0.756499363327674,0.23095823095823095,0.13623188405797101,0.7580645161290323
0.03,7,0.5,0.6,1,1,100,0.7676056338028169,0.7401183149405772,0.22857142857142856,0.13622291021671826,0.7096774193548387
0.05,7,0.6,0.6,5,1,100,0.7676056338028169,0.7401183149405772,0.22857142857142856,0.13622291021671826,0.7096774193548387
0.05,7,0.5,0.5,5,1,300,0.8176838810641628,0.6745941213921902,0.21548821548821548,0.13617021276595745,0.5161290322580645
0.1,7,0.8,0.5,1,0,100,0.8302034428794992,0.6582130730050935,0.2109090909090909,0.13615023474178403,0.46774193548387094
0.05,5,0.6,0.8,1,0,300,0.8427230046948356,0.6418320246179967,0.20553359683794467,0.13612565445026178,0.41935483870967744
0.01,7,0.8,0.5,1,1,300,0.7715179968701096,0.7345209040747029,0.2275132275132275,0.1360759493670886,0.6935483870967742
0.3,3,0.6,0.8,5,0,300,0.8677621283255086,0.609069927843803,0.19138755980861244,0.1360544217687075,0.3225806451612903
0.05,7,0.5,0.5,5,0,300,0.8215962441314554,0.6689967105263158,0.21379310344827587,0.13596491228070176,0.5
0.01,7,0.8,0.8,5,0,300,0.7629107981220657,0.7453045415959253,0.22900763358778625,0.13595166163141995,0.7258064516129032
0.1,5,0.6,0.5,5,1,100,0.7668231611893583,0.7397071307300509,0.22797927461139897,0.13580246913580246,0.7096774193548387
0.1,5,0.8,0.5,1,1,300,0.8591549295774648,0.6198535653650256,0.19642857142857142,0.13580246913580246,0.3548387096774194
0.01,7,0.5,0.6,5,0,300,0.7582159624413145,0.7504907682512734,0.22942643391521197,0.13569321533923304,0.7419354838709677
0.3,7,0.8,0.6,1,1,100,0.8841940532081377,0.5870914685908319,0.17777777777777778,0.13559322033898305,0.25806451612903225
0.3,3,0.6,0.5,5,0,300,0.8505477308294209,0.6306372028862479,0.200836820083682,0.13559322033898305,0.3870967741935484
0.1,7,0.8,0.6,5,0,100,0.8169014084507042,0.6741829371816639,0.21476510067114093,0.13559322033898305,0.5161290322580645
0.03,7,0.8,0.6,5,0,100,0.7621283255086072,0.744893357385399,0.22842639593908629,0.1355421686746988,0.7258064516129032
0.03,5,0.6,0.8,1,1,300,0.795774647887324,0.7013476230899831,0.2208955223880597,0.13553113553113552,0.5967741935483871
0.1,7,0.6,0.5,1,0,100,0.8294209702660407,0.657801888794567,0.21014492753623187,0.13551401869158877,0.46774193548387094
0.01,5,0.8,0.8,1,1,300,0.741001564945227,0.7720580432937181,0.23201856148491878,0.13550135501355012,0.8064516129032258
0.01,7,0.8,0.6,1,1,300,0.7746478873239436,0.7285123089983021,0.22580645161290322,0.13548387096774195,0.6774193548387096
0.1,5,0.5,0.6,5,0,100,0.7746478873239436,0.7285123089983021,0.22580645161290322,0.13548387096774195,0.6774193548387096
0.01,7,0.5,0.6,5,1,300,0.7535211267605634,0.7556769949066213,0.22982885085574573,0.13544668587896252,0.7580645161290323
0.03,7,0.8,0.8,5,1,100,0.7535211267605634,0.7556769949066213,0.22982885085574573,0.13544668587896252,0.7580645161290323
0.01,7,0.5,0.8,5,1,300,0.7535211267605634,0.7556769949066213,0.22982885085574573,0.13544668587896252,0.7580645161290323
0.1,5,0.6,0.6,1,1,100,0.7871674491392802,0.7121312606112054,0.22285714285714286,0.13541666666666666,0.6290322580645161
0.3,3,0.8,0.6,1,0,100,0.8208137715179968,0.6685855263157896,0.21305841924398625,0.13537117903930132,0.5
0.05,5,0.8,0.6,1,1,300,0.8208137715179968,0.6685855263157896,0.21305841924398625,0.13537117903930132,0.5
0.05,5,0.5,0.6,5,0,100,0.7449139280125195,0.7664606324278438,0.23113207547169812,0.13535911602209943,0.7903225806451613
0.1,7,0.5,0.6,5,1,100,0.7996870109546166,0.6957502122241086,0.21951219512195122,0.13533834586466165,0.5806451612903226
0.05,3,0.6,0.6,1,1,300,0.7613458528951487,0.7444821731748726,0.22784810126582278,0.13513513513513514,0.7258064516129032
0.3,3,0.8,0.5,5,1,100,0.7824726134585289,0.7173174872665534,0.22346368715083798,0.13513513513513514,0.6451612903225806
0.05,5,0.6,0.8,5,1,100,0.7402190923317684,0.7716468590831919,0.23148148148148148,0.13513513513513514,0.8064516129032258
0.01,7,0.6,0.8,5,1,300,0.7527386541471048,0.7552658106960951,0.22926829268292684,0.13505747126436782,0.7580645161290323
0.05,3,0.6,0.8,5,0,300,0.7527386541471048,0.7552658106960951,0.22926829268292684,0.13505747126436782,0.7580645161290323
0.1,5,0.8,0.5,5,0,100,0.7738654147104851,0.7281011247877759,0.225201072386059,0.13504823151125403,0.6774193548387096
0.1,3,0.5,0.8,5,1,300,0.7949921752738655,0.7009364388794567,0.22023809523809523,0.13503649635036497,0.5967741935483871
0.03,7,0.5,0.5,5,0,300,0.7949921752738655,0.7009364388794567,0.22023809523809523,0.13503649635036497,0.5967741935483871
0.3,3,0.5,0.8,1,1,100,0.8161189358372457,0.6737717529711376,0.2140468227424749,0.1350210970464135,0.5161290322580645
0.1,3,0.5,0.8,1,0,100,0.744131455399061,0.7660494482173175,0.23058823529411765,0.1349862258953168,0.7903225806451613
0.1,3,0.6,0.6,5,1,300,0.7863849765258216,0.7117200764006791,0.2222222222222222,0.13494809688581316,0.6290322580645161
0.1,5,0.6,0.6,5,0,100,0.7777777777777778,0.7225037139219015,0.22404371584699453,0.13486842105263158,0.6612903225806451
0.3,5,0.6,0.5,1,1,100,0.8497652582159625,0.6302260186757216,0.2,0.1348314606741573,0.3870967741935484
0.1,5,0.5,0.6,5,1,100,0.769170579029734,0.733287351443124,0.22572178477690288,0.13479623824451412,0.6935483870967742
0.1,3,0.5,0.8,1,1,100,0.7394366197183099,0.7712356748726655,0.23094688221709006,0.1347708894878706,0.8064516129032258
0.05,3,0.8,0.8,5,1,300,0.7519561815336463,0.7548546264855688,0.22871046228710462,0.1346704871060172,0.7580645161290323
0.1,3,0.6,0.6,1,1,100,0.7433489827856025,0.7656382640067911,0.2300469483568075,0.1346153846153846,0.7903225806451613
0.05,5,0.5,0.8,5,1,100,0.7433489827856025,0.7656382640067911,0.2300469483568075,0.1346153846153846,0.7903225806451613
0.3,5,0.6,0.6,1,1,100,0.8622848200312989,0.6138449702886247,0.1926605504587156,0.1346153846153846,0.3387096774193548
0.05,7,0.8,0.5,5,1,100,0.7730829420970265,0.7276899405772496,0.22459893048128343,0.1346153846153846,0.6774193548387096
0.1,5,0.5,0.5,5,1,100,0.7644757433489828,0.738473578098472,0.2262210796915167,0.1345565749235474,0.7096774193548387
0.03,7,0.5,0.8,5,0,100,0.755868544600939,0.7492572156196944,0.22772277227722773,0.13450292397660818,0.7419354838709677
0.05,5,0.6,0.5,1,0,100,0.755868544600939,0.7492572156196944,0.22772277227722773,0.13450292397660818,0.7419354838709677
0.3,5,0.5,0.5,1,0,100,0.8536776212832551,0.6246286078098472,0.19742489270386265,0.13450292397660818,0.3709677419354839
0.05,3,0.5,0.8,1,0,300,0.7683881064162754,0.7328761672325976,0.225130890052356,0.134375,0.6935483870967742
0.1,7,0.6,0.6,5,0,300,0.8748043818466353,0.597463921901528,0.1836734693877551,0.13432835820895522,0.2903225806451613
0.05,3,0.8,0.6,1,1,300,0.7597809076682316,0.7436598047538201,0.22670025188916876,0.13432835820895522,0.7258064516129032
0.01,7,0.6,0.5,5,0,300,0.7597809076682316,0.7436598047538201,0.22670025188916876,0.13432835820895522,0.7258064516129032
0.1,3,0.6,0.6,5,0,300,0.7895148669796557,0.7057114813242784,0.22028985507246376,0.13427561837455831,0.6129032258064516
0.1,7,0.8,0.5,5,1,100,0.8020344287949922,0.6893304329371817,0.21671826625386997,0.13409961685823754,0.5645161290322581
0.1,3,0.8,0.5,5,0,300,0.7934272300469484,0.700114070458404,0.21893491124260356,0.13405797101449277,0.5967741935483871
0.01,5,0.5,0.8,1,1,300,0.7378716744913928,0.7704133064516129,0.22988505747126436,0.13404825737265416,0.8064516129032258
0.01,7,0.8,0.6,1,0,300,0.7762128325508607,0.7216813455008488,0.22282608695652173,0.13398692810457516,0.6612903225806451
0.03,5,0.8,0.8,1,0,100,0.7417840375586855,0.7648158955857385,0.22897196261682243,0.13387978142076504,0.7903225806451613
0.03,5,0.8,0.8,1,1,100,0.7417840375586855,0.7648158955857385,0.22897196261682243,0.13387978142076504,0.7903225806451613
0.01,5,0.5,0.8,1,0,300,0.7417840375586855,0.7648158955857385,0.22897196261682243,0.13387978142076504,0.7903225806451613
0.03,7,0.8,0.5,1,1,100,0.7715179968701096,0.7268675721561968,0.22340425531914893,0.1337579617834395,0.6774193548387096
0.03,7,0.6,0.5,1,0,100,0.7715179968701096,0.7268675721561968,0.22340425531914893,0.1337579617834395,0.6774193548387096
0.01,7,0.6,0.6,5,0,300,0.7543035993740219,0.7484348471986418,0.22660098522167488,0.13372093023255813,0.7419354838709677
0.05,3,0.5,0.5,1,0,300,0.7543035993740219,0.7484348471986418,0.22660098522167488,0.13372093023255813,0.7419354838709677
0.05,5,0.6,0.6,5,0,100,0.7456964006259781,0.7592184847198642,0.22802850356294538,0.13370473537604458,0.7741935483870968
0.05,5,0.8,0.5,5,1,100,0.7456964006259781,0.7592184847198642,0.22802850356294538,0.13370473537604458,0.7741935483870968
0.1,7,0.6,0.6,5,0,100,0.8184663536776213,0.6673519736842104,0.2108843537414966,0.1336206896551724,0.5
0.1,3,0.6,0.8,5,1,300,0.7926447574334898,0.6997028862478777,0.2182890855457227,0.13357400722021662,0.5967741935483871
0.03,7,0.8,0.6,1,0,100,0.7754303599374022,0.7212701612903225,0.2222222222222222,0.13355048859934854,0.6612903225806451
0.03,7,0.8,0.6,5,1,100,0.7582159624413145,0.7428374363327674,0.22556390977443608,0.13353115727002968,0.7258064516129032
0.05,5,0.8,0.6,1,1,100,0.7496087636932708,0.7536210738539898,0.22705314009661837,0.13352272727272727,0.7580645161290323
0.05,5,0.5,0.6,5,1,100,0.741001564945227,0.7644047113752123,0.22843822843822845,0.1335149863760218,0.7903225806451613
0.1,3,0.6,0.6,1,0,100,0.741001564945227,0.7644047113752123,0.22843822843822845,0.1335149863760218,0.7903225806451613
0.1,3,0.6,0.8,1,1,300,0.8137715179968701,0.6725382003395586,0.2119205298013245,0.13333333333333333,0.5161290322580645
0.05,7,0.6,0.5,5,0,300,0.8223787167449139,0.6617545628183362,0.20905923344947736,0.13333333333333333,0.4838709677419355
0.03,3,0.8,0.8,1,1,300,0.7363067292644757,0.7695909380305602,0.2288329519450801,0.13333333333333333,0.8064516129032258
0.1,3,0.6,0.6,5,0,100,0.7363067292644757,0.7695909380305602,0.2288329519450801,0.13333333333333333,0.8064516129032258
0.05,7,0.8,0.5,1,0,100,0.7879499217527387,0.7048891129032258,0.21902017291066284,0.13333333333333333,0.6129032258064516
0.03,5,0.6,0.8,1,1,100,0.7363067292644757,0.7695909380305602,0.2288329519450801,0.13333333333333333,0.8064516129032258
0.3,7,0.6,0.5,5,0,100,0.8568075117370892,0.6186200127334466,0.19383259911894274,0.13333333333333333,0.3548387096774194
0.03,7,0.6,0.5,5,0,100,0.7535211267605634,0.7480236629881154,0.22604422604422605,0.13333333333333333,0.7419354838709677
0.1,3,0.5,0.5,5,0,300,0.7793427230046949,0.7156727504244482,0.22099447513812154,0.13333333333333333,0.6451612903225806
0.01,5,0.8,0.8,1,0,300,0.7402190923317684,0.7639935271646859,0.22790697674418606,0.1331521739130435,0.7903225806451613
0.01,7,0.8,0.6,5,1,300,0.7574334898278561,0.7424262521222411,0.225,0.13313609467455623,0.7258064516129032
0.05,3,0.5,0.8,1,1,300,0.7660406885758998,0.7316426146010186,0.22337662337662337,0.13312693498452013,0.6935483870967742
0.05,5,0.8,0.5,1,0,300,0.809076682316119,0.6777244269949065,0.2129032258064516,0.13306451612903225,0.532258064516129
0.03,5,0.6,0.8,1,0,100,0.7355242566510172,0.7691797538200338,0.228310502283105,0.13297872340425532,0.8064516129032258
0.05,5,0.6,0.5,5,1,100,0.7355242566510172,0.7691797538200338,0.228310502283105,0.13297872340425532,0.8064516129032258
0.05,5,0.5,0.8,5,0,100,0.744131455399061,0.7583961162988115,0.22695035460992907,0.1329639889196676,0.7741935483870968
0.05,3,0.5,0.8,5,0,300,0.7527386541471048,0.7476124787775891,0.22549019607843138,0.1329479768786127,0.7419354838709677
0.01,7,0.6,0.6,1,0,100,0.7527386541471048,0.7476124787775891,0.22549019607843138,0.1329479768786127,0.7419354838709677
0.1,3,0.6,0.5,5,1,300,0.7785602503912363,0.7152615662139218,0.22038567493112948,0.132890365448505,0.6451612903225806
0.1,3,0.6,0.5,1,1,300,0.795774647887324,0.6936942911714771,0.21621621621621623,0.13284132841328414,0.5806451612903226
0.1,5,0.6,0.8,1,0,100,0.8043818466353677,0.6829106536502547,0.2138364779874214,0.1328125,0.5483870967741935
0.1,3,0.8,0.6,1,1,300,0.8129890453834115,0.6721270161290323,0.21122112211221122,0.13278008298755187,0.5161290322580645
0.03,7,0.5,0.6,5,1,100,0.7480438184663537,0.7527987054329371,0.22596153846153846,0.1327683615819209,0.7580645161290323
0.05,3,0.5,0.6,1,1,300,0.7566510172143975,0.7420150679117148,0.22443890274314215,0.13274336283185842,0.7258064516129032
0.1,5,0.8,0.5,5,1,300,0.838810641627543,0.6397761035653651,0.20155038759689922,0.1326530612244898,0.41935483870967744
0.1,5,0.6,0.5,1,0,100,0.7824726134585289,0.7096641553480475,0.21910112359550563,0.1326530612244898,0.6290322580645161
0.1,3,0.5,0.8,5,1,100,0.7347417840375586,0.7687685696095076,0.22779043280182232,0.13262599469496023,0.8064516129032258
0.05,5,0.8,0.8,5,1,100,0.7433489827856025,0.7579849320882852,0.22641509433962265,0.13259668508287292,0.7741935483870968
0.05,5,0.8,0.8,5,0,100,0.7433489827856025,0.7579849320882852,0.22641509433962265,0.13259668508287292,0.7741935483870968
0.01,7,0.6,0.6,5,1,300,0.7519561815336463,0.7472012945670629,0.22493887530562348,0.13256484149855907,0.7419354838709677
0.03,7,0.5,0.8,5,1,100,0.7519561815336463,0.7472012945670629,0.22493887530562348,0.13256484149855907,0.7419354838709677
0.05,3,0.8,0.6,1,0,300,0.7605633802816901,0.7364176570458404,0.2233502538071066,0.13253012048192772,0.7096774193548387
0.05,3,0.8,0.8,1,0,300,0.769170579029734,0.7256340195246179,0.22163588390501318,0.13249211356466878,0.6774193548387096
0.03,7,0.5,0.5,1,0,100,0.769170579029734,0.7256340195246179,0.22163588390501318,0.13249211356466878,0.6774193548387096
0.03,7,0.6,0.5,1,0,300,0.8169014084507042,0.6665296052631579,0.20945945945945946,0.13247863247863248,0.5
0.3,5,0.5,0.6,1,0,100,0.8646322378716745,0.6074251910016978,0.18779342723004694,0.13245033112582782,0.3225806451612903
0.1,3,0.8,0.8,1,1,100,0.7386541471048513,0.7631711587436333,0.22685185185185186,0.13243243243243244,0.7903225806451613
0.1,5,0.8,0.5,1,0,100,0.7863849765258216,0.7040667444821731,0.2177650429799427,0.13240418118466898,0.6129032258064516
0.03,7,0.6,0.5,5,1,100,0.7472613458528952,0.7523875212224108,0.22541966426858512,0.1323943661971831,0.7580645161290323
0.01,7,0.5,0.5,5,0,300,0.755868544600939,0.7416038837011885,0.22388059701492538,0.1323529411764706,0.7258064516129032
0.01,5,0.5,0.6,1,0,300,0.7425665101721439,0.7575737478777589,0.22588235294117648,0.1322314049586777,0.7741935483870968
0.01,7,0.5,0.6,1,0,100,0.7511737089201878,0.7467901103565365,0.22439024390243903,0.13218390804597702,0.7419354838709677
0.05,5,0.8,0.5,1,0,100,0.7511737089201878,0.7467901103565365,0.22439024390243903,0.13218390804597702,0.7419354838709677
0.05,3,0.5,0.5,1,1,300,0.7511737089201878,0.7467901103565365,0.22439024390243903,0.13218390804597702,0.7419354838709677
0.1,3,0.6,0.5,1,0,300,0.798904538341158,0.6876856960950763,0.21406727828746178,0.1320754716981132,0.5645161290322581
0.03,5,0.5,0.6,1,1,100,0.7378716744913928,0.762759974533107,0.22632794457274827,0.1320754716981132,0.7903225806451613
0.03,5,0.5,0.8,1,1,100,0.7378716744913928,0.762759974533107,0.22632794457274827,0.1320754716981132,0.7903225806451613
0.05,5,0.5,0.5,5,0,100,0.7378716744913928,0.762759974533107,0.22632794457274827,0.1320754716981132,0.7903225806451613
0.1,3,0.6,0.8,1,1,100,0.7378716744913928,0.762759974533107,0.22632794457274827,0.1320754716981132,0.7903225806451613
